variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,2.9264,0.629
with_abs,EMG,lt1,S002,3.8243,-0.651
with_abs,EMG,lt1,S003,5.0741,0.344
with_abs,EMG,lt1,S004,1.6867,0.674
with_abs,EMG,lt1,S005,6.0286,-0.244
with_abs,EMG,lt1,S006,1.1577,0.755
with_abs,EMG,lt1,S007,2.9893,0.518
with_abs,EMG,lt1,S008,4.5622,-1.299
with_abs,EMG,lt1,S009,12.1743,-1.707
with_abs,EMG,lt1,S010,5.2192,0.373
with_abs,EMG,lt1,S011,2.4128,0.57
with_abs,EMG,lt1,S012,1.2663,0.812
with_abs,EMG,lt1,S013,1.6437,0.889
with_abs,EMG,lt1,S014,3.2771,0.416
with_abs,EMG,lt1,S016,1.3772,0.855
with_abs,EMG,lt1,S017,3.8089,0.189
with_abs,EMG,lt1,S018,0.7932,0.955
with_abs,EMG,lt1,S019,4.8609,0.442
with_abs,EMG,lt2,S001,4.7679,0.083
with_abs,EMG,lt2,S002,3.64,-0.438
with_abs,EMG,lt2,S003,3.254,0.701
with_abs,EMG,lt2,S004,2.8209,0.179
with_abs,EMG,lt2,S005,8.4183,-1.824
with_abs,EMG,lt2,S006,3.3325,-0.479
with_abs,EMG,lt2,S008,3.4396,-0.705
with_abs,EMG,lt2,S009,6.8543,0.024
with_abs,EMG,lt2,S010,3.1512,0.7
with_abs,EMG,lt2,S011,2.7354,0.253
with_abs,EMG,lt2,S012,1.4249,0.711
with_abs,EMG,lt2,S013,2.0133,0.852
with_abs,EMG,lt2,S014,1.9191,0.721
with_abs,EMG,lt2,S016,0.8442,0.922
with_abs,EMG,lt2,S017,2.8836,0.488
with_abs,EMG,lt2,S018,1.2279,-0.64
with_abs,EMG,lt2,S019,4.8654,0.412
with_abs,EMG+NIRS,lt1,S001,2.8949,0.62
with_abs,EMG+NIRS,lt1,S002,4.2875,-0.776
with_abs,EMG+NIRS,lt1,S003,6.5801,0.001
with_abs,EMG+NIRS,lt1,S004,1.4911,0.789
with_abs,EMG+NIRS,lt1,S005,3.2265,0.632
with_abs,EMG+NIRS,lt1,S006,1.8639,0.351
with_abs,EMG+NIRS,lt1,S007,1.4429,0.864
with_abs,EMG+NIRS,lt1,S008,2.9698,0.049
with_abs,EMG+NIRS,lt1,S009,4.9002,0.414
with_abs,EMG+NIRS,lt1,S010,4.2308,0.498
with_abs,EMG+NIRS,lt1,S011,2.3064,0.56
with_abs,EMG+NIRS,lt1,S012,2.9373,0.031
with_abs,EMG+NIRS,lt1,S013,1.8196,0.834
with_abs,EMG+NIRS,lt1,S014,1.5011,0.853
with_abs,EMG+NIRS,lt1,S016,2.0242,0.728
with_abs,EMG+NIRS,lt1,S017,6.7564,-1.045
with_abs,EMG+NIRS,lt1,S018,1.1681,0.918
with_abs,EMG+NIRS,lt1,S019,5.3337,0.341
with_abs,EMG+NIRS,lt2,S001,4.9913,0.043
with_abs,EMG+NIRS,lt2,S002,2.0918,0.463
with_abs,EMG+NIRS,lt2,S003,3.8629,0.58
with_abs,EMG+NIRS,lt2,S004,1.2812,0.822
with_abs,EMG+NIRS,lt2,S005,9.8908,-2.842
with_abs,EMG+NIRS,lt2,S006,4.849,-3.622
with_abs,EMG+NIRS,lt2,S008,1.0966,0.856
with_abs,EMG+NIRS,lt2,S009,4.0251,0.702
with_abs,EMG+NIRS,lt2,S010,3.454,0.642
with_abs,EMG+NIRS,lt2,S011,3.1826,0.307
with_abs,EMG+NIRS,lt2,S012,2.4658,0.282
with_abs,EMG+NIRS,lt2,S013,2.4687,0.789
with_abs,EMG+NIRS,lt2,S014,2.7369,0.588
with_abs,EMG+NIRS,lt2,S016,1.64,0.814
with_abs,EMG+NIRS,lt2,S017,4.3343,-0.05
with_abs,EMG+NIRS,lt2,S018,1.5162,-0.014
with_abs,EMG+NIRS,lt2,S019,4.7405,0.466
with_abs,EMG+NIRS+HRV,lt1,S001,3.1006,0.628
with_abs,EMG+NIRS+HRV,lt1,S002,2.1688,0.421
with_abs,EMG+NIRS+HRV,lt1,S003,7.0406,-0.12
with_abs,EMG+NIRS+HRV,lt1,S004,1.1796,0.875
with_abs,EMG+NIRS+HRV,lt1,S005,2.0997,0.826
with_abs,EMG+NIRS+HRV,lt1,S006,1.2482,0.816
with_abs,EMG+NIRS+HRV,lt1,S007,2.204,0.747
with_abs,EMG+NIRS+HRV,lt1,S008,0.8447,0.911
with_abs,EMG+NIRS+HRV,lt1,S009,6.8614,0.246
with_abs,EMG+NIRS+HRV,lt1,S010,4.3503,0.567
with_abs,EMG+NIRS+HRV,lt1,S011,0.7397,0.939
with_abs,EMG+NIRS+HRV,lt1,S012,2.5533,0.316
with_abs,EMG+NIRS+HRV,lt1,S013,3.6257,0.471
with_abs,EMG+NIRS+HRV,lt1,S014,2.1233,0.802
with_abs,EMG+NIRS+HRV,lt1,S016,1.9142,0.757
with_abs,EMG+NIRS+HRV,lt1,S017,5.1503,-0.147
with_abs,EMG+NIRS+HRV,lt1,S018,1.6124,0.833
with_abs,EMG+NIRS+HRV,lt1,S019,2.9429,0.809
with_abs,EMG+NIRS+HRV,lt2,S001,4.226,0.318
with_abs,EMG+NIRS+HRV,lt2,S002,2.0379,0.461
with_abs,EMG+NIRS+HRV,lt2,S003,4.2666,0.507
with_abs,EMG+NIRS+HRV,lt2,S004,1.7208,0.723
with_abs,EMG+NIRS+HRV,lt2,S005,4.0822,0.213
with_abs,EMG+NIRS+HRV,lt2,S006,1.6215,0.591
with_abs,EMG+NIRS+HRV,lt2,S008,1.145,0.829
with_abs,EMG+NIRS+HRV,lt2,S009,2.4068,0.849
with_abs,EMG+NIRS+HRV,lt2,S010,4.0016,0.643
with_abs,EMG+NIRS+HRV,lt2,S011,3.0074,0.417
with_abs,EMG+NIRS+HRV,lt2,S012,2.7054,0.25
with_abs,EMG+NIRS+HRV,lt2,S013,2.658,0.742
with_abs,EMG+NIRS+HRV,lt2,S014,3.0141,0.508
with_abs,EMG+NIRS+HRV,lt2,S016,1.6498,0.812
with_abs,EMG+NIRS+HRV,lt2,S017,2.1228,0.707
with_abs,EMG+NIRS+HRV,lt2,S018,2.4973,-2.451
with_abs,EMG+NIRS+HRV,lt2,S019,2.0236,0.895
